Year;Month;Day;Hour;Minute;Temperature  [2 m above gnd];Relative Humidity  [2 m above gnd];Total Precipitation (high resolution)  [sfc];Total Precipitation (low resolution)  [sfc];Snowfall Amount (high resolution)  [sfc];Snowfall Amount (low resolution)  [sfc];Wind Speed  [10 m above gnd];Wind Direction  [10 m above gnd]
2018;10;06;05;00;15.18;60.00;0.00;0.00;0.00;0.00;9.18;115.56
2018;10;06;06;00;13.78;66.00;0.00;0.00;0.00;0.00;9.11;108.43
2018;10;06;07;00;12.83;70.00;0.00;0.00;0.00;0.00;8.31;107.65
2018;10;06;08;00;13.44;71.00;0.00;0.00;0.00;0.00;7.64;98.13
2018;10;06;09;00;16.15;64.00;0.00;0.00;0.00;0.00;7.70;100.78
2018;10;06;10;00;18.46;58.00;0.00;0.00;0.00;0.00;3.22;116.57
2018;10;06;11;00;20.90;50.00;0.00;0.00;0.00;0.00;0.36;360.00
2018;10;06;12;00;22.94;43.00;0.00;0.00;0.00;0.00;3.71;299.05
2018;10;06;13;00;24.26;39.00;0.00;0.00;0.00;0.00;4.38;279.46
2018;10;06;14;00;25.11;36.00;0.00;0.00;0.00;0.00;5.40;270.00
2018;10;06;15;00;25.31;35.00;0.00;0.00;0.00;0.00;6.48;270.00
2018;10;06;16;00;24.64;37.00;0.00;0.00;0.00;0.00;5.19;236.31
2018;10;06;17;00;24.42;38.00;0.00;0.00;0.00;0.00;4.69;147.53
2018;10;06;18;00;22.48;40.00;0.00;0.00;0.00;0.00;11.63;158.20
2018;10;06;19;00;20.08;40.00;0.00;0.00;0.00;0.00;12.60;180.00
2018;10;06;20;00;19.84;44.00;0.00;0.00;0.00;0.00;14.69;216.03
2018;10;06;21;00;19.02;47.00;0.00;0.10;0.00;0.00;12.29;211.83
2018;10;06;22;00;18.11;51.00;0.00;0.20;0.00;0.00;9.11;189.09
2018;10;06;23;00;17.67;51.00;0.00;0.10;0.00;0.00;8.05;190.30
2018;10;07;00;00;17.31;55.00;0.00;0.00;0.00;0.00;5.15;155.22
2018;10;07;01;00;16.88;57.00;0.00;0.00;0.00;0.00;7.56;90.00
2018;10;07;02;00;16.24;60.00;0.00;0.00;0.00;0.00;9.26;103.50
2018;10;07;03;00;15.85;62.00;0.00;0.00;0.00;0.00;8.70;114.44
2018;10;07;04;00;15.92;62.00;0.10;0.00;0.00;0.00;6.03;107.35
2018;10;07;05;00;15.44;65.00;0.10;0.00;0.00;0.00;5.41;93.81
2018;10;07;06;00;14.97;67.00;0.10;0.00;0.00;0.00;4.90;107.10
2018;10;07;07;00;14.61;69.00;0.00;0.00;0.00;0.00;3.24;180.00
2018;10;07;08;00;14.58;72.00;0.00;0.00;0.00;0.00;16.75;261.35
2018;10;07;09;00;14.16;71.00;0.00;0.00;0.00;0.00;19.49;258.27
2018;10;07;10;00;14.97;68.00;0.00;0.00;0.00;0.00;16.60;266.27
2018;10;07;11;00;16.39;64.00;0.00;0.00;0.00;0.00;13.56;280.71
2018;10;07;12;00;17.73;62.00;0.00;0.00;0.00;0.00;12.77;291.50
2018;10;07;13;00;17.14;67.00;0.00;0.00;0.00;0.00;11.59;306.16
2018;10;07;14;00;18.44;64.00;0.00;0.00;0.00;0.00;10.46;310.82
2018;10;07;15;00;19.28;63.00;0.00;0.00;0.00;0.00;9.20;329.42
2018;10;07;16;00;19.75;62.00;0.00;0.00;0.00;0.00;10.83;338.55
2018;10;07;17;00;19.70;63.00;0.00;0.00;0.00;0.00;11.27;333.43
2018;10;07;18;00;18.55;68.00;0.00;0.00;0.00;0.00;10.30;323.53
2018;10;07;19;00;17.45;74.00;0.00;0.00;0.00;0.00;8.09;339.15
2018;10;07;20;00;16.13;81.00;0.00;0.00;0.00;0.00;6.16;6.71
2018;10;07;21;00;15.25;86.00;0.00;0.00;0.00;0.00;3.88;21.80
2018;10;07;22;00;14.34;90.00;0.00;0.00;0.00;0.00;3.26;6.34
2018;10;07;23;00;13.20;93.00;0.00;0.00;0.00;0.00;4.20;300.96
2018;10;08;00;00;12.37;93.00;0.00;0.00;0.00;0.00;6.85;273.01
2018;10;08;01;00;11.99;92.00;0.00;0.00;0.00;0.00;7.28;278.53
2018;10;08;02;00;11.50;91.00;0.00;0.00;0.00;0.00;8.43;289.98
2018;10;08;03;00;10.92;91.00;0.00;0.00;0.00;0.00;8.31;287.65
2018;10;08;04;00;10.42;91.00;0.00;0.00;0.00;0.00;8.05;280.30
2018;10;08;05;00;10.16;91.00;0.00;0.00;0.00;0.00;7.93;272.60
2018;10;08;06;00;9.98;91.00;0.00;0.00;0.00;0.00;7.57;267.27
2018;10;08;07;00;9.88;91.00;0.00;0.00;0.00;0.00;6.49;266.82
2018;10;08;08;00;10.29;89.00;0.00;0.00;0.00;0.00;4.68;270.00
2018;10;08;09;00;11.34;85.00;0.00;0.00;0.00;0.00;2.62;285.95
2018;10;08;10;00;12.56;82.00;0.00;0.00;0.00;0.00;1.61;333.43
2018;10;08;11;00;14.15;76.00;0.00;0.00;0.00;0.00;2.19;350.54
2018;10;08;12;00;15.86;69.00;0.00;0.00;0.00;0.00;6.15;339.44
2018;10;08;13;00;17.24;65.00;0.00;0.00;0.00;0.00;6.12;331.93
2018;10;08;14;00;18.95;60.00;0.00;0.00;0.00;0.00;7.49;324.78
2018;10;08;15;00;20.17;57.00;0.00;0.00;0.00;0.00;7.20;323.13
2018;10;08;16;00;20.71;55.00;0.00;0.00;0.00;0.00;6.92;321.34
2018;10;08;17;00;20.77;56.00;0.00;0.00;0.00;0.00;4.20;300.96
2018;10;08;18;00;20.13;59.00;0.00;0.00;0.00;0.00;3.24;270.00
2018;10;08;19;00;19.32;61.00;0.00;0.00;0.00;0.00;2.90;240.26
2018;10;08;20;00;18.30;65.00;0.00;0.00;0.00;0.00;3.10;215.54
2018;10;08;21;00;17.39;69.00;0.00;0.00;0.00;0.00;3.89;213.69
2018;10;08;22;00;16.52;73.00;0.00;0.00;0.00;0.00;4.10;217.87
2018;10;08;23;00;15.64;76.00;0.00;0.00;0.00;0.00;3.05;225.00
2018;10;09;00;00;14.95;78.00;0.00;0.00;0.00;0.00;2.28;251.57
2018;10;09;01;00;14.39;81.00;0.00;0.00;0.00;0.00;1.53;315.00
2018;10;09;02;00;13.44;86.00;0.00;0.00;0.00;0.00;2.19;350.54
2018;10;09;03;00;12.73;90.00;0.00;0.00;0.00;0.00;0.00;180.00
2018;10;09;04;00;12.76;90.00;0.00;0.00;0.00;0.00;2.90;150.26
2018;10;09;05;00;12.99;90.00;0.00;0.00;0.00;0.00;3.83;131.19
2018;10;09;06;00;12.78;92.00;0.00;0.00;0.00;0.00;5.35;109.65
2018;10;09;07;00;12.09;94.00;0.00;0.00;0.00;0.00;6.29;103.24
2018;10;09;08;00;12.58;90.00;0.00;0.00;0.00;0.00;6.92;98.97
2018;10;09;09;00;14.86;81.00;0.00;0.00;0.00;0.00;9.11;108.43
2018;10;09;10;00;16.82;75.00;0.00;0.00;0.00;0.00;9.00;106.26
2018;10;09;11;00;18.60;69.00;0.00;0.00;0.00;0.00;8.40;99.87
2018;10;09;12;00;20.26;64.00;0.00;0.00;0.00;0.00;7.20;90.00
2018;10;09;13;00;20.55;61.00;0.00;0.00;0.00;0.00;10.81;88.09
2018;10;09;14;00;21.59;59.00;0.00;0.00;0.00;0.00;8.76;80.54
2018;10;09;15;00;22.31;57.00;0.00;0.00;0.00;0.00;8.05;79.70
2018;10;09;16;00;22.50;56.00;0.00;0.00;0.00;0.00;7.99;82.23
2018;10;09;17;00;22.05;60.00;0.00;0.00;0.00;0.00;7.70;79.22
2018;10;09;18;00;20.88;65.00;0.00;0.00;0.00;0.00;7.57;87.27
2018;10;09;19;00;19.80;69.00;0.00;0.00;0.00;0.00;7.77;103.39
2018;10;09;20;00;18.35;72.00;0.00;0.00;0.00;0.00;8.21;127.87
2018;10;09;21;00;17.44;73.00;0.00;0.00;0.00;0.00;7.93;140.53
2018;10;09;22;00;16.45;75.00;0.00;0.00;0.00;0.00;6.88;137.12
2018;10;09;23;00;15.78;77.00;0.00;0.00;0.00;0.00;6.92;128.66
2018;10;10;00;00;15.22;80.00;0.00;0.00;0.00;0.00;8.71;128.29
2018;10;10;01;00;14.54;84.00;0.00;0.00;0.00;0.00;10.38;123.69
2018;10;10;02;00;14.06;86.00;0.00;0.00;0.00;0.00;10.88;124.22
2018;10;10;03;00;13.87;87.00;0.00;0.00;0.00;0.00;11.25;129.81
2018;10;10;04;00;13.62;89.00;0.00;0.00;0.00;0.00;12.29;121.83
2018;10;10;05;00;13.34;91.00;0.00;0.00;0.00;0.00;12.78;122.35
2018;10;10;06;00;13.21;91.00;0.00;0.00;0.00;0.00;14.81;115.94
2018;10;10;07;00;12.38;91.00;0.00;0.00;0.00;0.00;15.94;115.41
2018;10;10;08;00;13.56;83.00;0.00;0.00;0.00;0.00;17.92;112.44
2018;10;10;09;00;15.11;77.00;0.00;0.00;0.00;0.00;17.58;112.89
2018;10;10;10;00;17.10;73.00;0.00;0.00;0.00;0.00;17.08;108.43
2018;10;10;11;00;19.48;62.00;0.00;0.00;0.00;0.00;16.07;105.59
2018;10;10;12;00;21.52;57.00;0.00;0.00;0.00;0.00;15.63;104.68
2018;10;10;13;00;21.97;52.00;0.00;0.00;0.00;0.00;18.25;104.86
2018;10;10;14;00;23.13;48.00;0.00;0.00;0.00;0.00;16.60;102.53
2018;10;10;15;00;23.69;46.00;0.00;0.00;0.00;0.00;16.26;95.08
2018;10;10;16;00;24.04;48.00;0.00;0.00;0.00;0.00;14.56;81.47
2018;10;10;17;00;23.54;41.00;0.00;0.00;0.00;0.00;13.14;80.54
2018;10;10;18;00;20.55;51.00;0.00;0.00;0.00;0.00;14.83;84.43
2018;10;10;19;00;18.13;56.00;0.00;0.00;0.00;0.00;12.07;100.30
2018;10;10;20;00;16.38;67.00;0.00;0.00;0.00;0.00;9.83;113.75
2018;10;10;21;00;14.73;76.00;0.00;0.00;0.00;0.00;11.84;109.54
2018;10;10;22;00;14.35;69.00;0.00;0.00;0.00;0.00;13.78;109.86
2018;10;10;23;00;13.92;63.00;0.00;0.00;0.00;0.00;13.05;114.44
2018;10;11;00;00;13.85;60.00;0.00;0.00;0.00;0.00;14.18;113.96
2018;10;11;01;00;13.90;62.00;0.00;0.00;0.00;0.00;14.18;113.96
2018;10;11;02;00;13.58;65.00;0.00;0.00;0.00;0.00;13.91;111.25
2018;10;11;03;00;13.27;67.00;0.00;0.00;0.00;0.00;12.10;112.75
2018;10;11;04;00;13.04;67.00;0.00;0.00;0.00;0.00;10.46;116.57
2018;10;11;05;00;11.75;72.00;0.00;0.00;0.00;0.00;10.59;107.82
2018;10;11;06;00;11.97;70.00;0.00;0.00;0.00;0.00;10.09;124.82
2018;10;11;07;00;12.46;65.00;0.00;0.00;0.00;0.00;12.78;122.35
2018;10;11;08;00;14.05;61.00;0.00;0.00;0.00;0.00;9.42;136.55
2018;10;11;09;00;16.10;56.00;0.00;0.00;0.00;0.00;6.62;135.00
2018;10;11;10;00;17.65;53.00;0.00;0.00;0.00;0.00;1.84;168.69
2018;10;11;11;00;18.16;53.00;0.00;0.00;0.00;0.00;2.55;351.87
2018;10;11;12;00;19.18;50.00;0.00;0.00;0.00;0.00;2.55;8.13
2018;10;11;13;00;22.30;50.00;0.00;0.00;0.00;0.00;15.03;106.70
2018;10;11;14;00;22.97;46.00;0.00;0.00;0.00;0.00;17.65;110.28
2018;10;11;15;00;23.54;45.00;0.00;0.00;0.00;0.00;15.04;101.04
2018;10;11;16;00;23.68;46.00;0.00;0.00;0.00;0.00;13.85;98.97
2018;10;11;17;00;23.30;46.00;0.00;0.00;0.00;0.00;11.79;102.34
2018;10;11;18;00;21.75;51.00;0.00;0.00;0.00;0.00;11.44;102.72
2018;10;11;19;00;19.33;62.00;0.00;0.00;0.00;0.00;12.30;110.56
2018;10;11;20;00;17.84;67.00;0.00;0.00;0.00;0.00;10.63;118.30
2018;10;11;21;00;17.75;66.00;0.00;0.00;0.00;0.00;9.22;128.66
2018;10;11;22;00;17.17;66.00;0.00;0.00;0.00;0.00;7.79;146.31
2018;10;11;23;00;16.62;63.00;0.00;0.00;0.00;0.00;8.43;160.02
2018;10;12;00;00;17.19;61.00;0.00;0.00;0.00;0.00;7.15;139.09
2018;10;12;01;00;17.45;61.00;0.00;0.00;0.00;0.00;6.83;108.43
2018;10;12;02;00;16.85;63.00;0.00;0.00;0.00;0.00;8.76;99.46
2018;10;12;03;00;17.01;65.00;0.00;0.00;0.00;0.00;8.91;104.04
2018;10;12;04;00;16.98;67.00;0.00;0.00;0.00;0.00;9.61;102.99
2018;10;12;05;00;15.91;74.00;0.00;0.00;0.00;0.00;10.93;107.24
2018;10;12;06;00;15.12;76.00;0.00;0.00;0.00;0.00;10.25;108.43
2018;10;12;07;00;13.62;81.00;0.00;0.00;0.00;0.00;11.04;109.03
2018;10;12;08;00;14.49;77.00;0.00;0.00;0.00;0.00;9.45;107.74
2018;10;12;09;00;17.18;71.00;0.00;0.00;0.00;0.00;10.37;110.32
2018;10;12;10;00;19.99;61.00;0.00;0.00;0.00;0.00;10.25;108.43
2018;10;12;11;00;22.02;54.00;0.00;0.00;0.00;0.00;10.25;108.43
2018;10;12;12;00;23.48;49.00;0.00;0.00;0.00;0.00;10.37;110.32
2018;10;12;13;00;24.77;46.00;0.00;0.00;0.00;0.00;13.38;113.81
2018;10;12;14;00;25.61;42.00;0.00;0.00;0.00;0.00;12.59;120.96
2018;10;12;15;00;25.97;38.00;0.00;0.00;0.00;0.00;13.04;129.40
2018;10;12;16;00;25.48;38.00;0.00;0.00;0.00;0.00;14.06;129.81
2018;10;12;17;00;24.40;43.00;0.00;0.00;0.00;0.00;12.03;128.93
2018;10;12;18;00;22.36;52.00;0.00;0.00;0.00;0.00;11.71;135.00
2018;10;12;19;00;20.26;60.00;0.00;0.00;0.00;0.00;10.51;141.95
2018;10;12;20;00;18.48;68.00;0.00;0.00;0.00;0.00;9.20;149.42
2018;10;12;21;00;17.42;71.00;0.00;0.00;0.00;0.00;8.71;150.26
2018;10;12;22;00;16.78;71.00;0.00;0.00;0.00;0.00;8.40;149.04
2018;10;12;23;00;16.56;68.00;0.00;0.00;0.00;0.00;7.79;146.31
2018;10;13;00;00;16.51;66.00;0.00;0.00;0.00;0.00;7.64;135.00
2018;10;13;01;00;16.34;64.00;0.00;0.00;0.00;0.00;7.99;125.84
2018;10;13;02;00;15.37;67.00;0.00;0.00;0.00;0.00;8.05;116.57
2018;10;13;03;00;14.22;72.00;0.00;0.00;0.00;0.00;7.24;116.57
2018;10;13;04;00;13.84;72.00;0.00;0.00;0.00;0.00;6.30;120.96
2018;10;13;05;00;13.94;69.00;0.00;0.00;0.00;0.00;5.12;129.29
2018;10;13;06;00;14.37;64.00;0.00;0.00;0.00;0.00;3.56;135.00
2018;10;13;07;00;14.63;61.00;0.00;0.00;0.00;0.00;4.20;149.04
2018;10;13;08;00;15.64;57.00;0.00;0.00;0.00;0.00;4.33;138.37
2018;10;13;09;00;16.92;58.00;0.00;0.00;0.00;0.00;5.69;124.70
2018;10;13;10;00;18.80;55.00;0.00;0.00;0.00;0.00;6.30;120.96
2018;10;13;11;00;20.74;52.00;0.00;0.00;0.00;0.00;6.12;118.07
2018;10;13;12;00;22.34;50.00;0.00;0.00;0.00;0.00;6.29;103.24
2018;10;13;13;00;24.19;49.00;0.00;0.00;0.00;0.00;10.03;111.04
2018;10;13;14;00;24.79;46.00;0.00;0.00;0.00;0.00;9.57;109.80
2018;10;13;15;00;25.00;44.00;0.00;0.00;0.00;0.00;10.37;110.32
2018;10;13;16;00;24.86;44.00;0.00;0.00;0.00;0.00;10.16;112.93
2018;10;13;17;00;24.16;46.00;0.00;0.00;0.00;0.00;9.50;114.62
2018;10;13;18;00;22.09;52.00;0.00;0.00;0.00;0.00;11.25;129.81
2018;10;13;19;00;18.92;64.00;0.00;0.00;0.00;0.00;10.46;139.18
2018;10;13;20;00;17.75;69.00;0.00;0.00;0.00;0.00;8.21;127.87
2018;10;13;21;00;17.46;70.00;0.00;0.00;0.00;0.00;8.21;127.87
2018;10;13;22;00;17.80;62.00;0.00;0.00;0.00;0.00;6.88;137.12
2018;10;13;23;00;17.40;57.00;0.00;0.00;0.00;0.00;4.84;138.01
2018;10;14;00;00;16.72;54.00;0.00;0.00;0.00;0.00;4.39;145.01
2018;10;14;01;00;16.75;50.00;0.00;0.00;0.00;0.00;5.40;143.13
2018;10;14;02;00;16.73;52.00;0.00;0.00;0.00;0.00;5.09;135.00
2018;10;14;03;00;16.51;54.00;0.00;0.00;0.00;0.00;6.79;122.01
2018;10;14;04;00;16.01;57.00;0.00;0.00;0.00;0.00;9.50;114.62
2018;10;14;05;00;14.65;66.00;0.00;0.00;0.00;0.00;10.31;114.78
2018;10;14;06;00;14.18;70.00;0.00;0.00;0.00;0.00;11.11;114.90
2018;10;14;07;00;13.60;76.00;0.00;0.00;0.00;0.00;13.05;114.44
2018;10;14;08;00;14.16;74.00;0.00;0.00;0.00;0.00;14.51;113.39
2018;10;14;09;00;15.74;68.00;0.00;0.00;0.00;0.00;16.62;107.65
2018;10;14;10;00;18.02;59.00;0.00;0.00;0.00;0.00;18.86;103.24
2018;10;14;11;00;20.40;53.00;0.00;0.00;0.00;0.00;17.21;105.78
2018;10;14;12;00;22.34;48.00;0.00;0.00;0.00;0.00;13.10;105.95
2018;10;14;13;00;22.68;43.00;0.00;0.00;0.00;0.00;11.16;90.00
2018;10;14;14;00;23.42;42.00;0.00;0.00;0.00;0.00;9.00;90.00
2018;10;14;15;00;23.76;41.00;0.00;0.00;0.00;0.00;8.28;90.00
2018;10;14;16;00;23.71;42.00;0.00;0.00;0.00;0.00;10.09;92.05
2018;10;14;17;00;22.93;47.00;0.00;0.00;0.00;0.00;10.50;95.91
2018;10;14;18;00;21.21;56.00;0.00;0.00;0.00;0.00;12.72;115.11
2018;10;14;19;00;18.85;60.00;0.00;0.00;0.00;0.00;10.95;133.67
2018;10;14;20;00;16.78;59.00;0.00;0.00;0.00;0.00;9.73;128.99
2018;10;14;21;00;15.71;69.00;0.00;0.00;0.00;0.00;11.73;107.88
2018;10;14;22;00;14.89;61.00;0.00;0.00;0.00;0.00;15.18;112.31
2018;10;14;23;00;13.95;57.00;0.00;0.00;0.00;0.00;14.81;115.94
2018;10;15;00;00;13.24;59.00;0.00;0.00;0.00;0.00;12.73;118.74
2018;10;15;01;00;12.72;61.00;0.00;0.00;0.00;0.00;9.09;123.69
2018;10;15;02;00;12.46;60.00;0.00;0.00;0.00;0.00;7.65;131.19
2018;10;15;03;00;12.44;57.00;0.00;0.00;0.00;0.00;7.42;129.09
2018;10;15;04;00;12.84;52.00;0.00;0.00;0.00;0.00;8.50;126.38
2018;10;15;05;00;12.42;53.00;0.00;0.00;0.00;0.00;10.19;122.01
2018;10;15;06;00;11.39;59.00;0.00;0.00;0.00;0.00;10.00;120.26
2018;10;15;07;00;9.78;68.00;0.00;0.00;0.00;0.00;10.16;112.93
2018;10;15;08;00;10.27;68.00;0.00;0.00;0.00;0.00;9.18;115.56
2018;10;15;09;00;13.33;57.00;0.00;0.00;0.00;0.00;10.83;111.45
2018;10;15;10;00;16.18;51.00;0.00;0.00;0.00;0.00;11.17;110.77
2018;10;15;11;00;18.27;45.00;0.00;0.00;0.00;0.00;12.02;98.62
2018;10;15;12;00;19.44;44.00;0.00;0.00;0.00;0.00;10.80;90.00
2018;10;15;13;00;21.54;40.00;0.00;0.00;0.00;0.00;16.22;92.54
2018;10;15;14;00;22.30;41.00;0.00;0.00;0.00;0.00;16.24;93.81
2018;10;15;15;00;22.93;40.00;0.00;0.00;0.00;0.00;18.36;91.12
2018;10;15;16;00;22.83;38.00;0.00;0.00;0.00;0.00;20.01;98.28
2018;10;15;17;00;21.76;41.00;0.00;0.00;0.00;0.00;15.39;100.78
2018;10;15;18;00;19.47;49.00;0.00;0.00;0.00;0.00;13.80;105.12
2018;10;15;19;00;17.29;55.00;0.00;0.00;0.00;0.00;11.04;109.03
2018;10;15;20;00;15.21;67.00;0.00;0.00;0.00;0.00;10.24;100.12
2018;10;15;21;00;14.03;69.00;0.00;0.00;0.00;0.00;10.03;111.04
2018;10;15;22;00;13.26;67.00;0.00;0.00;0.00;0.00;10.37;110.32
2018;10;15;23;00;12.45;67.00;0.00;0.00;0.00;0.00;11.38;108.43
2018;10;16;00;00;11.61;69.00;0.00;0.00;0.00;0.00;10.64;113.96
2018;10;16;01;00;11.08;71.00;0.00;0.00;0.00;0.00;10.46;116.57
2018;10;16;02;00;10.64;71.00;0.00;0.00;0.00;0.00;10.31;114.78
2018;10;16;03;00;10.27;70.00;0.00;0.00;0.00;0.00;9.18;115.56
2018;10;16;04;00;10.51;66.00;0.00;0.00;0.00;0.00;8.22;118.81
2018;10;16;05;00;10.78;62.00;0.00;0.00;0.00;0.00;8.05;116.57
2018;10;16;06;00;11.01;60.00;0.00;0.00;0.00;0.00;7.57;115.35
2018;10;16;07;00;10.83;61.00;0.00;0.00;0.00;0.00;6.76;115.20
2018;10;16;08;00;11.21;63.00;0.00;0.00;0.00;0.00;5.15;114.78
2018;10;16;09;00;13.69;61.00;0.00;0.00;0.00;0.00;4.90;126.03
2018;10;16;10;00;16.28;54.00;0.00;0.00;0.00;0.00;3.71;119.05
2018;10;16;11;00;18.26;48.00;0.00;0.00;0.00;0.00;2.19;80.54
2018;10;16;12;00;20.04;44.00;0.00;0.00;0.00;0.00;2.31;51.34
2018;10;16;13;00;22.06;41.00;0.00;0.00;0.00;0.00;8.35;82.57
2018;10;16;14;00;22.84;38.00;0.00;0.00;0.00;0.00;7.42;75.96
2018;10;16;15;00;23.15;38.00;0.00;0.00;0.00;0.00;6.49;70.56
2018;10;16;16;00;23.03;40.00;0.00;0.00;0.00;0.00;5.69;55.30
2018;10;16;17;00;22.35;45.00;0.00;0.00;0.00;0.00;3.55;23.96
2018;10;16;18;00;21.54;48.00;0.00;0.00;0.00;0.00;2.52;360.00
2018;10;16;19;00;20.74;51.00;0.00;0.00;0.00;0.00;1.08;270.00
2018;10;16;20;00;19.48;55.00;0.00;0.00;0.00;0.00;2.88;180.00
2018;10;16;21;00;18.10;55.00;0.00;0.00;0.00;0.00;4.21;160.02
2018;10;16;22;00;16.97;54.00;0.00;0.00;0.00;0.00;4.35;155.56
2018;10;16;23;00;16.22;58.00;0.00;0.00;0.00;0.00;3.88;158.20
2018;10;17;00;00;15.66;62.00;0.00;0.00;0.00;0.00;3.26;173.66
2018;10;17;01;00;15.13;66.00;0.00;0.00;0.00;0.00;3.55;156.04
2018;10;17;02;00;14.64;68.00;0.00;0.00;0.00;0.00;4.20;149.04
2018;10;17;03;00;14.17;70.00;0.00;0.00;0.00;0.00;5.12;140.71
2018;10;17;04;00;13.69;72.00;0.00;0.00;0.00;0.00;5.62;129.81
2018;10;17;05;00;13.13;74.00;0.00;0.00;0.00;0.00;6.19;125.54
2018;10;17;06;00;12.59;75.00;0.00;0.00;0.00;0.00;6.49;123.69
2018;10;17;07;00;12.02;77.00;0.00;0.00;0.00;0.00;6.79;122.01
2018;10;17;08;00;11.98;76.00;0.00;0.00;0.00;0.00;6.44;116.57
2018;10;17;09;00;13.77;72.00;0.00;0.00;0.00;0.00;8.65;106.93
2018;10;17;10;00;16.51;63.00;0.00;0.00;0.00;0.00;10.93;107.24
2018;10;17;11;00;18.87;54.00;0.00;0.00;0.00;0.00;11.53;104.47
2018;10;17;12;00;20.38;49.00;0.00;0.00;0.00;0.00;11.66;98.88
2018;10;17;13;00;21.10;51.00;0.00;0.00;0.00;0.00;5.40;36.87
2018;10;17;14;00;21.66;50.00;0.00;0.00;0.00;0.00;6.13;356.63
2018;10;17;15;00;21.99;48.00;0.00;0.00;0.00;0.00;6.52;353.66
2018;10;17;16;00;22.17;47.00;0.00;0.00;0.00;0.00;5.40;360.00
2018;10;17;17;00;21.83;49.00;0.00;0.00;0.00;0.00;1.14;18.43
2018;10;17;18;00;21.29;50.00;0.00;0.00;0.00;0.00;0.72;180.00
2018;10;17;19;00;20.57;53.00;0.00;0.00;0.00;0.00;1.61;153.43
2018;10;17;20;00;18.90;59.00;0.00;0.00;0.00;0.00;4.58;135.00
2018;10;17;21;00;17.25;64.00;0.00;0.00;0.00;0.00;6.99;124.51
2018;10;17;22;00;15.10;68.00;0.00;0.00;0.00;0.00;7.93;129.47
2018;10;17;23;00;13.72;71.00;0.00;0.00;0.00;0.00;6.79;147.99
2018;10;18;00;00;12.86;77.00;0.00;0.00;0.00;0.00;4.51;151.39
2018;10;18;01;00;12.44;80.00;0.00;0.00;0.00;0.00;3.67;168.69
2018;10;18;02;00;12.53;79.00;0.00;0.00;0.00;0.00;3.26;186.34
2018;10;18;03;00;12.79;78.00;0.00;0.00;0.00;0.00;2.74;203.20
2018;10;18;04;00;12.95;77.00;0.00;0.00;0.00;0.00;3.10;215.54
2018;10;18;05;00;12.97;76.00;0.00;0.00;0.00;0.00;3.32;229.40
2018;10;18;06;00;12.78;76.00;0.00;0.00;0.00;0.00;3.22;243.43
2018;10;18;07;00;12.54;77.00;0.00;0.00;0.00;0.00;3.55;246.04
2018;10;18;08;00;12.91;76.00;0.00;0.00;0.00;0.00;4.32;270.00
2018;10;18;09;00;14.42;71.00;0.00;0.00;0.00;0.00;4.68;292.62
2018;10;18;10;00;15.67;67.00;0.00;0.00;0.00;0.00;4.33;311.63
2018;10;18;11;00;17.05;63.00;0.00;0.00;0.00;0.00;5.63;333.43
2018;10;18;12;00;18.72;59.00;0.00;0.00;0.00;0.00;5.51;348.69
2018;10;18;13;00;20.05;56.00;0.00;0.00;0.00;0.00;2.55;45.00
2018;10;18;14;00;21.77;49.00;0.00;0.00;0.00;0.00;9.42;83.42
2018;10;18;15;00;23.43;38.00;0.00;0.00;0.00;0.00;16.60;77.47
2018;10;18;16;00;23.06;39.00;0.00;0.00;0.00;0.00;15.46;77.91
2018;10;18;17;00;22.01;44.00;0.00;0.00;0.00;0.00;11.37;79.05
2018;10;18;18;00;20.08;53.00;0.00;0.00;0.00;0.00;9.36;90.00
2018;10;18;19;00;17.66;63.00;0.00;0.00;0.00;0.00;6.52;96.34
2018;10;18;20;00;15.70;71.00;0.00;0.00;0.00;0.00;4.68;90.00
2018;10;18;21;00;14.53;75.00;0.00;0.00;0.00;0.00;1.80;90.00
2018;10;18;22;00;13.79;76.00;0.00;0.00;0.00;0.00;1.14;251.57
2018;10;18;23;00;13.38;76.00;0.00;0.00;0.00;0.00;3.24;270.00
2018;10;19;00;00;12.75;78.00;0.00;0.00;0.00;0.00;5.77;266.42
2018;10;19;01;00;11.86;84.00;0.00;0.00;0.00;0.00;6.13;266.63
2018;10;19;02;00;10.50;94.00;0.00;0.00;0.00;0.00;6.03;287.35
2018;10;19;03;00;10.17;94.00;0.00;0.00;0.00;0.00;6.38;286.39
2018;10;19;04;00;10.36;94.00;0.00;0.00;0.00;0.00;5.51;258.69
2018;10;19;05;00;10.33;94.00;0.00;0.00;0.00;0.00;5.76;270.00
2018;10;19;06;00;10.27;95.00;0.00;0.00;0.00;0.00;6.29;283.24
2018;10;19;07;00;10.15;94.00;0.00;0.00;0.00;0.00;5.86;280.62
2018;10;19;08;00;10.14;94.00;0.00;0.00;0.00;0.00;4.90;287.10
2018;10;19;09;00;10.34;92.00;0.00;0.00;0.00;0.00;4.21;289.98
2018;10;19;10;00;10.71;89.00;0.00;0.00;0.00;0.00;4.68;292.62
2018;10;19;11;00;11.31;87.00;0.00;0.00;0.00;0.00;4.84;311.99
2018;10;19;12;00;12.13;84.00;0.00;0.00;0.00;0.00;3.89;326.31
2018;10;19;13;00;15.84;70.00;0.00;0.00;0.00;0.00;7.63;340.71
